web_id,strasse_original,cleaned_strasse,plz,ort,beschreibung,has_comma,has_slash,has_range,multiple_numbers,multiple_streets,kept_text_after_number
2116,,Hochkirchstr. 12/13,10829,Berlin,2021-02: Mehrere (mind. 7 davon 4 besetzt) von Staren besetzte Spechtlöcher in der Fassade auf der Gebäuderückseite beider Wohnhäuser. Vom Alten Sankt-Matthäus-Kirchhof aus super sichtbar.,0,0,0,0,0,0
2117,,Haeftenzeile 8,13627,Berlin,"2021-02: Zwei Spechtlöcher in der Fassade zur Straße (Hauseingang) hin. Mindestens eins mit Star besetzt. Gefahr, dass die Löcher irgendwann verschlossen werden.
In der Umgebung gibt es mehrere Spechtlöcher in den Fassaden. Es halten sich dort sehr viele gebäudebrütende Arten auf (Stare, Haussperlinge).",0,0,0,0,0,0
2118,,Ettaler Str. 6,10777,Berlin,"2021-02: Links vom Treppenhaus, im Dachausbau, befindet sich ein Loch in der Fassade (s. Markierung, 1. Foto). Auf dem 2. Foto sieht man bei Vergrößerung einen Sperling vor dem Loch, ein weiterer sitzt drinnen.
Soweit das erkennbar ist, handelt es sich um zwei schmale Rohre, die aus der Wand kommen. Das linke Loch, das von den Spatzen besetzt ist, zeigt am Außenrand eine Verbreiterung. Ob diese von Vögeln vorgenommen worden ist oder einfach nur schlecht verputzt wurde, ist schlecht beurteilbar.",0,0,0,0,0,0
2119,,"Harzer Str. 73, Hans-Fallada-Schule",12059,Berlin,"Hans-Fallada-Schule

2020-04: Die Jalousinenkästen sowie ein Loch an der Ecke (siehe Fotos) unter dem Dach sind ein großes Gebiet für Nistplätze von Haussperlingen. Ich habe heute nur 4 Einflüge direkt markiert (Koordinaten: 52.48356448, 13.45217968 sowie 52.48374910, 13.45188104), aber es gibt definitiv noch mehr.",0,0,0,0,0,0
2120,,"Elsenstr. 1, Ärztehaus Treptow",12435,Berlin,"Online-Formular Meldung:

2021-01: Haussperlinge brüten in einer künstlichen Blume an der Fassade der Blauen Apotheke (aus Vorjahr bekannt), Nistmaterial zu sehen, Haussperlinge zu beobachten (s.Fotos)
Das Sperlingsnest befindet sich in der roten Blume, genau über der ""Blauen Apotheke"".",0,0,0,0,0,0
2121,,"Budapester Str. 46, Huthmacherhaus, Zoobogen",10878,Berlin,"Huthmacherhaus, Bikinihaus, Zoobogen

2021-02: Sanierung (""Fassadenreinigung"") geplant im Frühjahr, Verlust von Niststätten befürchet

2019: unzählige Spatzennester, Nistmaterial an den Fenstern der Front vom Kudamm aus sichtbar, auch vom Bikinihaus Einflüge auf Innenseiten unter den Blenden
Vermutung: auch Mauersegler-Niststätten vorhanden",0,0,0,0,0,0
2122,,Mörchinger Str. 28,14169,Berlin,"2021-03: An straßenseitiger Front des leerstehenden Gebäudes Nistmaterial (vermutlich von 
Sperlingen) in runder Öffnung oberhalb eines Fensters im Erdgeschoß. Öffnung sieht aus wie Lüftungsgitter, das Nistmaterial befindet sich hinter den teilweise kaputten Lamellen.
In Gebüschen vor dem Gebäude halten sich einige Tiere auf.
",0,0,0,0,0,0
2123,,Berliner Str. 51/53,14169,Berlin,"2021-03: Nr. 51 (Postfiliale) Sperlingseinflug unterhalb Dach in Holzverschalung, direkt an der Häuserecke. Nr. 53 Sperlingseinflug und zahlreiche Kotspuren in Markise des Orthopädiegeschäfts.",0,0,0,0,0,0
2124,,Reinhardsbrunner Str. 112,10365,Berlin,"Meldung über Online-Formular am 17.03.2021 (Ergänzung im Mai 2021):

2021-05: Die letzten Jahre war jeder Platz belegt unter den Fenstern des Berliner Zeitungsdruck. Dieses Jahr schätzungsweise nicht einmal ein Viertel. Auch die 3-4 Nester vom letzten Jahr unter der Regenrinne Innenhof Reinhardsbrunner Str. 112 sind dies Jahr nicht belegt.

2021-03: Innenhof zw Dach und Wärmedämmung vor allem im Eck zur Siegfriedstr",0,0,0,0,0,0
2125,,Reinhardsbrunner Str. 100,10365,Berlin,"Meldung über Online-Formular am 17.03.2021:

2021-03: Haussperlinge: Seitliche Fassade Berliner Zeitungsdruck gegenüber Reinhardsbrunner Str. 100
Größere Kolonie schon seit einigen Jahren hier (s. Reinhardsbrunner Str. 112)
",0,0,0,0,0,0
2126,,"Pegasuseck 5, Grundschule am Pegasuseck",12524,Berlin,"2021-03: Im Mittelteil der seitlichen Fassade (zum Pegasuseck hin) halten sich Sperlinge in den Ecken im 1. und 2. OG sowie unter dem Dach jeweils in den Ritzen zwischen den Platten auf, es finden zahlreiche Ein- und Ausflüge statt. Die anderen Fassadenseiten sind eingerüstet, an der gegenüberliegenden Fassadenseite (zur Venusstr. hin) sind unterhalb des Dachs Kotspuren zu erkennen. In den Gebüschen vor der Sporthalle einige Meter weiter am Pegasuseck halten sich ebenfalls viele Sperlinge auf.",0,0,0,0,0,0
2127,,Böhmische Str. 29,12055,Berlin,2021-03: Böhmische Straße Ecke Treptower Straße bauen sich mehrere Haussperlinge hinter einem Wandbild auf Höhe des 3. - 5. OG der Fassade ein Nest. Nachweis: Eintrag von Nistmaterial,0,0,0,0,0,0
2128,,Sieversufer 7-9,12359,Berlin,2021-03: 1. OG & 2. OG: Haussperlinge fliegen in diverse Jalousienkästen der Süd-Ost-Seite des BIOTRONIK Gebäudes wiederholt zum Nestbau ein- und aus. Nachweis: Eintrag Nistmaterial,0,0,0,0,0,0
2129,,Johannisthaler Chaussee 317/Gropius-Passagen,12351,Berlin,"Meldung über Online-Formular

2021-11: neue Meldungen über Mail und über Online-Formular am 09.11.2021 von zwei verschiedenen Meldern. Online-Meldung: Haussperlingsnester seit längerem bekannt. Vor paar Wochen fielen mir die Gerüste auf. Ich sprach dort mit einer der Mitarbeiter,die nur die Fassaden reinigen und mir bestätigte, dass dort bald eine Firma kommt um alle Löcher zu zu machen. Heute am 9.11 hab ich mir nochmals ein Bild gemacht vor Ort. Es gibt vorher, nachher Bilder, die ich Ihnen zusenden kann. Das eine Nest wurde schon komplett zu gemacht und mit neuer Farbe bestrichen.

2021-03: An der Fassade der Gropius Passagen, an der hinteren Seite (zur ev. Gemeinde Martin Luther King) benutzen Spatzen einen Loch (und höhlen ihn weiter aus - das Weibchen trug Styroporkugeln raus) zum Nestbau. In der Nähe sind weitere Schäden in der Bausubstanz sichtbar. Meine Befürchtung ist, dass die Löcher plötzlich irgendwann verschlossen werden.
Fotos von Spatzen in der Fassade vorhanden. ",0,0,0,0,0,0
2130,,"Persiusstr. 7, Laskerstr. 1, Autohaus",10245,Berlin,"2021-04: In einem größtenteils schon abgerissenen Autohaus in der Persiusstraße 7 (Ecke Bödikerstraße, Laskerstr. 1) befinden sich noch mehrere Niststätten von Haussperlingen. Man sieht zahlreiche Vögel ein- und ausfliegen, an einigen Stellen des Gebäudes finden sich Reste schon zerstörter Nester.
Wie viel da insgesamt schon zerstört worden ist, lässt sich nicht abschätzen.
Es wird da gebrütet und es wird auch weiteres Nistmaterial herangetragen.

weitere Meldung/Kontrolle:
Regelmäßige Einflüge in eine Filterhaube ect. unter dem Dach Innen mittig.
Regelmäßige Einflüge in Hohlräume am Dach Aussen an der Vorderseite Persiusstr. rechte Seite/Ecke rechte Seitenfront mit Nistmaterialien.
Regelmäßige Einflüge in Hohlräume eines Rohres/ Stahlträgers Innen an der Vorderseite Persiusstr. rechte Seitenfront mit Nistmaterialien.
Regelmäßige Einflüge in Hohlräume der Stahlträger an der Vorderseite Persiusstr.
Regelmäßige Einflüge am Dach an der rechten Seitenfront und linken Seitenfront, von der Persiusstr. aus gesehen.
Reviergesang und Balzverhalten Innen an den Stahlträgern und Außen an Stahlträgern bzw. am Dach.
Nistmaterialien und Kotspuren am abgerissenen Dach sichtbar und in noch nicht abgerissenen Teil der linken Seitenfassade.
Fotos und Dokumentation mit ausführlicher Beschreibung vorhanden
",0,0,0,0,0,0
2131,,Böhmische Straße 30A,12055,Berlin,2021-04: Hinter dem Wandbild auf Höhe des 3.-4. OG an der straßenseitigen Fassade bauen sich mehrere Haussperlinge ein Nest (Eintrag Nistmaterial) Fotos vorhanden,0,0,0,0,0,0
2132,, Wolliner/ Ecke Bernauer Straße (Beamtenwohnhaus Am Ostkreuz),10245,Berlin,"Online-Formular-Meldung

2021-04: Das sogenannte Beamtenwohnhaus (unter Denkmalschutz) am Ostkreuz ist mit Bausgerüst versehen und Kletterpflanzen. Dort fliegen zahlreich Spatzen rein und raus. Sie sitzen in den Pflanzen und im Gerüst. Ich beobachte das bereits seit Jahren. Sanierungsmaßnahmen sind zu erwarten. (Hausnummer ist mir nicht bekannt)",0,0,0,0,0,0
2133,,"Donaustr. 120, Rixdorfer Grundschule",12043,Berlin,"Rixdorfer Grundschule

2021-04: Unter das Dach im Innenhof fliegen Haussperlinge immer wieder in die Lücken in der Fassade.",0,0,0,0,0,0
2134,,"Revaler Str. 99, RAW-Gelände",10245,Berlin,"Online-Formular-Meldung am 03.03.2021

2021-04: Kontrolle: Hinter dem Geldautomat links neben dem Cassiopeia-Eingang (Koordinaten: 52.507312, 13.454996) ist ein Haussperling in einem Schlitz im Mauerwerk hineingeflogen. Außerdem scheinen hinter die Wand des RAW-Flohmarkt Gebäudes ohne Dach Haussperlinge immer wieder in das nicht zugängliche Innere des Gebäudes zu fliegen (Koordinaten: 52.507552, 13.453194).
Auf dem Gelände, bestehend aus mehreren Gebäuden mit derselben Nr. 99, leben mindestens zwei Spatzenkolonien.

2021-03: Meldung: Einflug von Spatzen auf Straßenseite des Backsteingebäudes namens VWG (teil des RAW Geländes).",0,0,0,0,0,0
2137,,Flughafenstr. 65,12049,Berlin,2021-04: An der Frontseite des Wohngebäudes zur Flughafenstraße hin tragen mehrere Haussperlinge in die Wasserrohre und Löcher an der Fassade Nistmaterial ein.,0,0,0,0,0,0
2138,,Siemensstr. 78,12167,Berlin,"2021-04: Mehrere Einflüge links unten in der Dachgaube. Der Abschluss-Ziegel scheint hohl zu sein, wodurch ein Einflug ermöglicht ist.",0,0,0,0,0,0
2139,,Leykestr. 9,12053,Berlin,"2021-04: In den Lücken unter der Wellblechfassade sowie unter dem Dach der Süd- und Ostseite des Gebäudes Ecke Mittelweg nisten diverse Haussperlinge. Dort sind auch Nester zu erkennen.
Nachweis: Einflug/Ausflug und Nest",0,0,0,0,0,0
2140,,Storkower Str. 140,10407,Berlin,"2021-04/05: 25 temporäre Nistkästen werden an den Baucontainern angebracht (UNB hat sich eingesetzt), nach 2 Jahren Bauzeit soll integrierter Ersatz folgen

2021-04: Plattenbau befindet sich im Abriss, Zerstörung und Behinderung der Niststätten

2020-07: Lage der Brutplätze: Eingangsseite Storkower Straße 140. In Fensterrahmen/ Nischen über Fenstern.
Anzahl: 24 -25 Brutplätze/ Einflüge. Laut Beobachtungen Brutplätze/ Einflüge, 16 X Mauersegler und 9 X Haussperlinge. Möglicherweise hatten auch einige Haussperlinge grade Brutpause.
. Fütterungseinflüge und hörbare Jungvögel in Löchern/ Nischen in Fensterrahmen.
. Mehrfache Einflüge in Nischen in den Fensterrahmen
Haussperlinge zusätzlich:
. Aufenthalt und Nahrungssuche am anderen Ende der Baugrube in den Grünstrukturen.
. Aufenthalte und Nahrungssuche in den jetzt gerodeten Sträuchern an der Gebäuderückseite

Dokumentation mit genauer Beschreibung der Niststätten der Mauersegler und Haussperlinge vorhanden

",0,0,0,0,0,0
2141,,Crellestr. 19/20,10827,Berlin,"2020-03: Brandmauer direkt an Fußgängerdurchgang (Steg)
Eintrag Nistmaterial (mehrere Orte)",0,0,0,0,0,0
2142,,"Belziger Str. 1, Denns Biomarkt, Eckhaus",10823,Berlin,"Adresse des Denns Biomarktes: Hauptstr. 11, 10827 Berlin Schöneberg
s. Meldung ID2534: Hauptstr. 11

2025-07: das Mehlschwalbennest am mittleren, 
sanierungsbedürftigen Balkon auf dem Foto zur Belziger Str. wurde am 09.07.2025 beflogen/genutzt

2021-03: intaktes Nest von Mehlschwalben: 2. OG links von Hauseingang über Schild „Biomarkt“
(auf der Seite zur Belziger Straße)

2020: Mehlschwalben beobachtet",0,0,0,0,0,0
2143,,Droysenstr. 9,10629,Berlin,"2024-09: Haussperlinge: zweite Lüftungsöffnung von unten mit Nistmaterial

2021-04: In der Hausfassade rechts neben dem Eingang sind kleine Lüftungsöffnungen auf jeder Etage. Sperlingseinflüge in die erste Öffnung von unten gesichtet. In dritter Öffnung von unten Reste von Nistmaterial erkennbar.",0,0,0,0,0,0
2144,,Droysenstr. 16,10629,Berlin,"Online-Formular Meldung am 26.03.2021

2021-04: Kontrolle: Zwischen Markise und Hauswand befindet sich Nistmaterial von Haussperlingen.",0,0,0,0,0,0
2145,,Fischerstr. 7,10317,Berlin,"2021-04: Nistplätze Haussperlinge: an der Ostwand Straßenseite in Lamellen der Wandverkleidung: Ein- und Ausflüge, Jungtiere hörbar.
Dach oben rechts: Einflüge, Nistmaterial sichtbar.
Dokumentation und Fotos vorhanden

2020: Die Brutplätze in der Stahlverkleidung der Fassade wurden 2020 durch ein ornithologisches Gutachten kartiert.",0,0,0,0,0,0
2146,,Resedenstr./Ecke Hindenburgdamm 68,12203,Berlin,"2021-04:  In der Backsteinfassade, vor allem in den Fensterbereichen: Ein- und Ausflüge von einigen Sperlinge zu beobachten. Zur genaueren Lokalisierung liegt eine Karte vor, da das Gelände weiträumig ist.",0,0,0,0,0,0
2147,,Richardstr. 88,12043,Berlin,2021-05: Unter der Regenrinne des Hauses befindet sich noch ein darunter installierter Schacht.  Am linken Ende unter der Regenrinne nisten in diesem Schacht Stare und fliegen durch ein Loch ein. Beim Einflug des adulten Tieres waren klar die Bettelrufe der Jungvögel zu hören. ,0,0,0,0,0,0
2148,,"Reinhardtplatz, Dorfkirche Alt-Tempelhof und Michael",12103,Berlin,"Online-Formular Meldung am 02.05.2021:

2021-05: Haussperling: Dorfkirche Alt-Tempelhof: unter dem Dach der Sakristei

Zugang zur Dorfkirche: Reinhardstr., Kontaktadresse Dorfkirche: Lehnepark, Parkstr. 3

2022-04: Kontrolle: Feldsteinkirche; in den defekten Fugen der Apsis brüten Sperlinge. Viele Sperlinge im Umfeld. 2 Fotos, auf einem gelandeter Sperling mit Baumaterial im Schnabel",0,0,0,0,0,0
2149,,"Am Gemeindepark 40, 42, 44, 48-56",12249,Berlin,"Nr. 40 (8 Ersatzkästen an der Westseite; 1 Ostseite):
2021-04: Nester von Mauerseglern und Schwalben seit Jahren beobachtet
Baugerüst und Hochdruckreiniger zur Fassadenreinigung, Gefahr von Vernichtung der Nester unter dem Dachgiebel
Kontrolle:
2021-06: Zahlreiche Einflüge von Mauerseglern und Haussperlingen innerhalb kurzer Zeit an Westseite; laut Anwohner sind die Blöcke seit Jahren stark von Spatzen und Mauerseglern besiedelt
2021-07: Einflüge Haussperlinge; Anflüge von Mauerseglern 
2021-07: Einflug Haussperling in Ersatzkasten Ostseite

Nr. 42 (6 Ersatzkästen zur Westseite, 4 zur Ostseite):
2021-07: Einflug Haussperling an Hausecke Südseite
2021-07: Einflüge Haussperlinge an Balkonen Ostseite; Nistmaterial am Dach sichtbar

Nr. 44 (Keine Ersatzkästen auf Westseite, 5 Mauersegler-Kästen zur Ostseite):
2021-07: Einflug Haussperling an der Ostseite

Nr. 48-56 (Ersatz-Nistkästen, 5 Mauersegler-Kästen zur Ostseite):
2021-07: Einflug beobachtet an Hausecke
Bauarbeiten an Nr. 44 im Juni (Gerüst im Juli nicht mehr da)
",0,0,0,0,0,0
2150,,Tankredstr. 1-11,12103,Berlin,"Online-Formular Meldung

2021-05: 17.05.2021: Gerüst wird wieder aufgebaut.

2021-05: Heute (05.05.2021) wird ein Baugerüst aufgebaut. Zahlreiche Sperlinge konnten beobachtet werden bei Einfliegen in die Lüftungsschächte über den Fenstern. Nistmaterial in den Lüftungsschächten zu erkennen (Fotos vorhanden).
",0,0,0,0,0,0
2151,,Hildegardstr. 28,10715,Berlin,"2021-05: Diverse Nester von Haussperlingen sind unter den Fensterbrettern in der 3. und 4. Etage des Gebäudes. Es saßen einige Spatzen auf den Röhrchen oberhalb der Bretter.
Nistmaterial zu erkennen (s. Fotos), viele Haussperlinge in den Straßenbäumen zu beobachten",0,0,0,0,0,0
2152,,Livländische Str. 22,10715,Berlin,2021-05: viel Flugaktivität von Haussperlingen an den Schneeschutzgestellen am Dach. Ich vermute Nester unter den Dachpfannen oder irgendeiner anderen Stelle. Die Spatzen hüpften von ihren Sitzplätzen zur Dachflächen oder hüpften von dort kommend wieder auf das Gestell.,0,0,0,0,0,0
2153,,Mainzer Str. 16,10715,Berlin,"2021-05: viel Flugverkehr vor den Balkonen der oberen Etagen der Häuser 17 und 16. Dann konnte ich sehen, daß Vögel regelmäßig hinter dem blechernen Dachabschluß bei der Regenrinne verschwanden. Die entsprechenden Fotos zeigen einen anfliegenden Vogel, der dann in der „Höhle“ verschwindet.",0,0,0,0,0,0
2154,,Ostpreußendamm 125a,12207,Berlin,"2021-04: Balkon unten rechts, Schwalbennest oben links zwischen Decke und Fallrohr. Es war unbewohnt am 09.04.2021.",0,0,0,0,0,0
2155,,Lauterberger Str. 9/9a und 10,12347,Berlin,"Der komplette Gebäudekomplex umfasst folgende Straßen und ist stark sanierungsbedürftig:
 
Lauterberger Straße 6-10
Braunlagerstraße 12-18
Karl-Elsasser-Str. 15-23

2021-06: Einflüge von Mauerseglern beobachtet (Fotos vorhanden)

2021-05: an der Rückseite des Gebäudes: viele Sperlinge beim Einflug in Brutstätten unter dem Dach an den Giebeln und unter diversen Fensterbrettern.
",0,0,0,0,0,0
2156,,Braunlager Str. 12,12347,Berlin,"Der komplette Gebäudekomplex umfasst folgende Straßen und ist stark sanierungsbedürftig:
 
Lauterberger Straße 6-10
Braunlagerstraße 12-18
Karl-Elsasser-Str. 15-23

2021-05: Balkon unten rechts, Sperlingsnest am Fallrohr",0,0,0,0,0,0
2157,,Braunlager Str. 14,12347,Berlin,"Der komplette Gebäudekomplex umfasst folgende Straßen und ist stark sanierungsbedürftig:
 
Lauterberger Straße 6-10
Braunlagerstraße 12-18
Karl-Elsasser-Str. 15-23

2021-05: Anflug von Sperlingen an der obersten Fensterbank links neben Treppenaufgang und Nest in Loch an der linken Außenwand des Hauses auf höhe des obersten Balkonbodens.",0,0,0,0,0,0
2158,,Braunlager Str. 11,12347,Berlin,"Gebäudekomplex Braunlager Str. 11 und Lauterberger Str. 40

2021-05: Sperlinge: Einflug an diversen Dachgiebeln, vor allem in der Nähe des Fallrohres.",0,0,0,0,0,0
2159,,Lauterberger Str. 40,12347,Berlin,"Gebäudekomplex Braunlager Str. 11 und Lauterberger Str. 40

2021-05: Sperlinge: Einflug an diversen Dachgiebeln, vor allem in der Nähe des Fallrohres.",0,0,0,0,0,0
2160,,Donaustr. 76,12043,Berlin,2021-05: An der rechten oberen Ecke unter dem Dach des Hauses fliegen zwei Haussperlinge ständig in das Lich im Mauerwerk ein und aus (natürliche Niststätte).,0,0,0,0,0,0
2161,,Krahmerstr. 2,12207,Berlin,"Haussperlinge brüten in Efeuhecke links neben dem Hauseingang

",0,0,0,0,0,0
2162,,Rothenburgstr. 32,12165,Berlin,"2021-05: Einflug Haussperling am Dach
",0,0,0,0,0,0
2163,,Schloßstr. 48a,12165,Berlin,"2021-06: Kontrolle durch UNB zeigt, dass Hausperlinge dort im Dachbereich ansitzen und eventuell/wahrscheinlich brüten. Aber von den Fassadenarbeiten sind die Tiere und ihre Niststätten nicht betroffen.

2021-05: Haussperlinge am Giebel des Eckhauses (Restaurant Nirwana); Einflüge direkt neben und über ein Baunetz (Haus ist eingerüstet und vernetzt, bis auf das Dach)

2014-06: 5x Sperlinge verteilt an Giebelstruktur und unter unter der Dachrinne in Front zur Schloß- sowie zur Grenzburgstr., Haus geht in die Grenzburgstraße weit rein und grenzt dort an Nr.5 (vormals Datenbank-Eintrag: 1423)
",0,0,0,0,0,0
2164,,"Hindenburgdamm 30, Benjamin-Franklin-Krankenhaus",12203,Berlin,"Campus Benjamin Franklin (CBF), Haupt- und Nebengebäude

2025-08: Rauchschwalben: Unter der Nordrampe am Haus V sind zwei Nester auf einem Rohr, oberhalb der Ladestraße. In einem Nest wird gebrütet, das andere ist verlassen.

2025-06: hier noch noch ein paar Ergänzungen zu unseren Gebäudebrütern:
Haus VIII: wir haben dieses Jahr 11 Brutpaare Rauchschwalben im Tiefhof/Wendehof. Sie kommen schon seit über 20 Jahren hier brüten.
Haus V: zwischen dem Sockelbau und dem Bettenhaus 2 (Haus V C) im Innenhof hin zur NUM ist ein schmaler Spalt und dort brüten Mauersegler und ein Haussperling. Unter dem Bettenhaus sind auch noch 3 Mehlschwalbennester. Sie sind aber seit vorletztes Jahr verlassen. Das alles kann man sehr gut vom Glasübergang aus sehen. Unter dem Eingang West sind noch 3 Rauchschwalbennester. Im einem wird dieses Jahr auch gebrütet.
Haus IV A (Containerbau) : An den Fenstern zwischen 1. Und 2. Stock waren 2 Mehlschwalbennester. Eins war bis letztes Jahr bewohnt das andere wurde nicht fertig gebaut. Die Nester wurden entfernt, UNB wurde informiert.
Das Mehlschwalbenpaar war auch wieder da und hat ihr Nest gesucht. Sie haben es nochmal probiert aber es dann aufgegeben. Sie haben wohl kein Baumaterial gefunden...

2025-04: Am Gebäude VIII (Wirtschaftsgebäude, hinter dem Hauptgebäude = V) befinden sich, an der Fassade zum Gebäude IV A, Mauersegler-Nistkästen mit 10 Nistmöglichkeiten  (6x1 & 2x2) mit Nutzungsspuren von Haussperlingen. Das Gebäude ist eingerüstet, aber nicht vernetzt. Die NK sind zugänglich. 
Im Untergeschoss des genannten Gebäudes IVA lebt eine Kolonie Rauchschwalben. Es wurden dort 19 künstliche Nistmöglichkeiten für die Tiere angebracht. Diese weisen alle Nutzungsspuren auf (Kotspuren). Daneben gibt es diverse Nestreste von alten echten Rauchschwalbennestern. Mind. 5 Tiere an/in den Nestern angetroffen und draußen mehrere fliegende Exemplare. Der Zugang zu den Nestern ist jederzeit gegeben.
Eine Beeinträchtigung der Tiere durch die geplanten Arbeiten am Hauptgebäude ist nicht zu befürchten. Gutachterin eingebunden.
Am Gebäude Hindenburgdamm 30A (DRK-Blutspende) befinden sich allseitig 20 Haussperlings-Koloniekästen, 10x2 Mauersegler-Nistkästen & 3 Fledermausquartiere. Nutzungsspuren sind kaum erkennbar; beobachtet wurde der Einflug eines Haussperlings in einen der Mauersegler-Nistkästen.

2025-03: historische Fassade des denkmalgeschützten Hauses wird abgerissen, weil herabstürzende Fassadenelemente Menschen gefährden

Teils Netze und Gerüste vorhanden; laut Baustellenschild Sanierungsarbeiten an den Pflegestationen, 1. Bauabschnitt 2020-2022

2021-05:
Sehr viele Schwalben Mitte oben an der Rückseite des Hauptgebäudes, Seite zum Kanal

Div. Einflüge Haussperlinge
- Hauptgebäude rechts von Eingang Nord
- Hauptgebäude Ecke Nord/West
- Hauptgebäude links vom Eingang West (V)
- Hauptgebäude Südseite links (Vc)
- an Wirtschaftsgebäude VIII (Ersatzkästen)
- an Haus III a
- an Haus IV (Ersatzkasten)",0,0,0,0,0,0
2165,,Lohmühlenstr. 1,12435,Berlin,2021-05: Unter der horizontalen Regenrinne am Dachrand des Clubhauses des Anadoluspor Vereins fliegen Haussperling in die Nischen wiederholt ein und aus (natürliche Lebensstätte). Fotos vorhanden,0,0,0,0,0,0
2166,,Elsastr. 1,12159,Berlin,2021-05: Der Brutplatz unter den Ziegeln am Giebel Elsastr. 1 wurde mehrfach von Sperlingen angeflogen.,0,0,0,0,0,0
2167,,Peschkestr. 15,12161,Berlin,"2021-04:  Kurz vor dem Dach an der Regenrinne, ein Sperling mit Nistmaterial hineingeschlüpft.",0,0,0,0,0,0
2168,,Peschkestr. 16,12161,Berlin,"2021-04: Am Giebel diverse Niststätten (ca. 15 bis 20), Bestätigung von 2020

2020: ca. 15 bis 20 Niststätten von Haussperlingen am Giebel (Foto mit Markierung vorhanden)",0,0,0,0,0,0
2169,,"Wrangelstr. 98, Oberstufenzentrum Handel",10997,Berlin,"2021-05:  Wenn man vor dem Gebäude steht, so befindet sich das Nest der Haussperlings rechts am Ende des Gebäudes, unter der Eckverzierung auf dem Absatz (Foto mit Markierung und Detailfoto mit Nistmaterial vorhanden). ",0,0,0,0,0,0
2170,,Blücherstr. 66/66A,10961,Berlin,2021-05: Sperlingsnest befindet sich in einem Loch Hauswand/Balkon. Der Balkon liegt im obersten Stockwerk (4. Stock). Foto vorhanden,0,0,0,0,0,0
2171,,Alsenstr. 38,14109,Berlin,2021-05: Haussperlingsnest befindet sich in einem Loch hinter dem Fallrohr kurz unter Regenrinne,0,0,0,0,0,0
2172,,Alt-Stralau 4,10245,Berlin,"Alte Teppichfabrik Projektgesellschaft mbH

2021-05: Anflüge und ein Verschwinden von Gebäudebrütern hinter den Gerüsten beobachtet.
Die genauen Brut-Orte waren nicht erkennbar auf Grund der Entfernung, der Absperrung und der Bäume. Hausrotschwanz mit Futterinsekt (Foto) am Gerüst des linken Gebäudes, dieser flog und verschwand in Richtung Fassade.
Löcher in den Fensterscheiben des linken Gebäudes erkennbar, durch welche Hausrotschwänze häufig Einfliegen (Brut im Gebäude).
Ein Haussperling flog hinter dem Gerüst des linken Gebäudes mehrfach ein (Foto).
Von beiden Gebäuden (links, aber auch frontal) ausgehend, mehrfach ein deutliches Jungvogelpiepen hörbar.
",0,0,0,0,0,0
2173,,Rüdesheimer Str. 17/19,14197,Berlin,"2021-05: 4 Ersatzkästen unterhalb des Dachs an seitlicher Hauswand (ohne Fenster), davon 2 Sperlingskästen (mit je 6 Öffnungen) und zwei Fledermauskästen. Sperlingseinflug in einen der Sperlingskästen beobachtet.",0,0,0,0,0,0
2174,,Sybelstr. 59 (Lewishamstr.),10629,Berlin,"2021-05: Niststätten / Einflüge Haussperlinge in unverputzter Brandwand zur Lewishamstr.

Sehr viele Sperlinge im Hof vor der Brandwand
",0,0,0,0,0,0
2175,,"Saatwinkler Damm 80, Flughafen Tegel, Terminal C",13405,Berlin,"ehemaliges Terminal C (Flughafen Tegel)

2021-07: Einflüge Haussperlinge am Dach

2021-05: ehemaliges Terminal C (Flughafen Tegel):
22.05.2021: Auf der ganzen Front nisten Haussperlinge unter den Blechabdeckungen. Erkennbar am Nistmaterial, das herausragt und dem auf dem Boden befindlichen Kotspuren.
30.05.2021: (weitere Meldung): Viele Sperlinge unter dem Welldach vom Flughafengebäude, Nistmaterial und Einflug sichtbar.",0,0,0,0,0,0
2176,,Paul-Gesche-Str. 9,10315,Berlin,"2021-04/05:Fotos/Videos von diversen Niststätten (s. 2020)

2020-08:
Haussperling: 13 bis 18, schwer abschätzbar, da nicht alles einsehbar.
- Giebelseite links: Nistmaterialien in Plattenfugen, Reviergesang in der Höhle, Flüge in die Spalten. Jungvögel gehört.
- Eingangsseite: Aufzucht: Füttereinflüge in Nische. Ein- und Ausflüge in Balkone, linke Gebäudeseite.
- Rückseite ca 30 min sichtbar: Jungvögel gehört bei Füttereinflügen in Balkonnischen

Mauersegler: Insgesamt umkreisen das Gebäude 10 bis 30 MS, mögl. einige auch von anderen Gebäuden
- Giebelseite links: Einflüge in Plattenspalten. 2 Orte.
- Eingangsseite: Regelmäßig Anflüge und Stopp an Balkonen, nicht genau sichtbar.
- Rückseite: Anflüge an Häuserkanten, mehr war nicht sichtbar.

Hausrotschwanz:
- Rückseite und Eingangsseite: Gezwitscher gehört und Anflüge am Dach. Ob und wo ein Brutplatz ist, war nicht ersichtlich.

Schwalbe:
- Eingangsseite: Reste von Schwalbennestern am Balkon.
",0,0,0,0,0,0
